"","long","lat","freq","hour"
"1571",121.375314571,31.1347751786,11945,7
"1572",121.386238,31.1347751786,9329,7
"1573",121.397161429,31.1347751786,22807,7
"1574",121.408084857,31.1347751786,25759,7
"1575",121.419008286,31.1347751786,24043,7
"1576",121.429931714,31.1347751786,18114,7
"1577",121.440855143,31.1347751786,12573,7
"1578",121.451778571,31.1347751786,8327,7
"1579",121.462702,31.1347751786,2782,7
"1580",121.473625429,31.1347751786,5590,7
"1581",121.484548857,31.1347751786,7360,7
"1582",121.495472286,31.1347751786,7640,7
"1583",121.506395714,31.1347751786,5999,7
"1584",121.517319143,31.1347751786,8705,7
"1585",121.528242571,31.1347751786,4697,7
"1586",121.539166,31.1347751786,4801,7
"1587",121.550089429,31.1347751786,5829,7
"1588",121.561012857,31.1347751786,3315,7
"1589",121.571936286,31.1347751786,2612,7
"1590",121.582859714,31.1347751786,1979,7
"1591",121.593783143,31.1347751786,2561,7
"1592",121.604706571,31.1347751786,3090,7
"1593",121.61563,31.1347751786,16614,7
"1594",121.626553429,31.1347751786,3878,7
"1595",121.637476857,31.1347751786,491,7
"1596",121.648400286,31.1347751786,2221,7
"1597",121.353467714,31.1437715357,18913,7
"1598",121.364391143,31.1437715357,8623,7
"1599",121.375314571,31.1437715357,10323,7
"1600",121.386238,31.1437715357,12311,7
"1601",121.397161429,31.1437715357,17547,7
"1602",121.408084857,31.1437715357,39895,7
"1603",121.419008286,31.1437715357,19550,7
"1604",121.429931714,31.1437715357,20846,7
"1605",121.440855143,31.1437715357,15008,7
"1606",121.451778571,31.1437715357,12469,7
"1607",121.462702,31.1437715357,3598,7
"1608",121.473625429,31.1437715357,4347,7
"1609",121.484548857,31.1437715357,10682,7
"1610",121.495472286,31.1437715357,13068,7
"1611",121.506395714,31.1437715357,12882,7
"1612",121.517319143,31.1437715357,12873,7
"1613",121.528242571,31.1437715357,6574,7
"1614",121.539166,31.1437715357,3284,7
"1615",121.550089429,31.1437715357,3568,7
"1616",121.561012857,31.1437715357,2632,7
"1617",121.571936286,31.1437715357,2177,7
"1618",121.582859714,31.1437715357,1062,7
"1619",121.593783143,31.1437715357,1554,7
"1620",121.604706571,31.1437715357,6225,7
"1621",121.61563,31.1437715357,9531,7
"1622",121.626553429,31.1437715357,3131,7
"1623",121.637476857,31.1437715357,1425,7
"1624",121.648400286,31.1437715357,1411,7
"1625",121.353467714,31.1527678929,18421,7
"1626",121.364391143,31.1527678929,14829,7
"1627",121.375314571,31.1527678929,12959,7
"1628",121.386238,31.1527678929,14830,7
"1629",121.397161429,31.1527678929,13143,7
"1630",121.408084857,31.1527678929,14592,7
"1631",121.419008286,31.1527678929,19838,7
"1632",121.429931714,31.1527678929,18571,7
"1633",121.440855143,31.1527678929,8058,7
"1634",121.451778571,31.1527678929,7558,7
"1635",121.462702,31.1527678929,803,7
"1636",121.473625429,31.1527678929,2460,7
"1637",121.484548857,31.1527678929,11132,7
"1638",121.495472286,31.1527678929,18955,7
"1639",121.506395714,31.1527678929,14952,7
"1640",121.517319143,31.1527678929,11968,7
"1641",121.528242571,31.1527678929,12987,7
"1642",121.539166,31.1527678929,4075,7
"1643",121.550089429,31.1527678929,1649,7
"1644",121.561012857,31.1527678929,4256,7
"1645",121.571936286,31.1527678929,3420,7
"1646",121.582859714,31.1527678929,3494,7
"1647",121.593783143,31.1527678929,2193,7
"1648",121.604706571,31.1527678929,2487,7
"1649",121.61563,31.1527678929,1380,7
"1650",121.626553429,31.1527678929,1166,7
"1651",121.637476857,31.1527678929,428,7
"1652",121.648400286,31.1527678929,262,7
"1653",121.353467714,31.16176425,12995,7
"1654",121.364391143,31.16176425,17324,7
"1655",121.375314571,31.16176425,16675,7
"1656",121.386238,31.16176425,12076,7
"1657",121.397161429,31.16176425,23685,7
"1658",121.408084857,31.16176425,15132,7
"1659",121.419008286,31.16176425,20877,7
"1660",121.429931714,31.16176425,20398,7
"1661",121.440855143,31.16176425,11191,7
"1662",121.451778571,31.16176425,8341,7
"1663",121.462702,31.16176425,731,7
"1664",121.473625429,31.16176425,5008,7
"1665",121.484548857,31.16176425,11015,7
"1666",121.495472286,31.16176425,18417,7
"1667",121.506395714,31.16176425,9007,7
"1668",121.517319143,31.16176425,12538,7
"1669",121.528242571,31.16176425,11615,7
"1670",121.539166,31.16176425,3302,7
"1671",121.550089429,31.16176425,3845,7
"1672",121.561012857,31.16176425,7684,7
"1673",121.571936286,31.16176425,6806,7
"1674",121.582859714,31.16176425,1739,7
"1675",121.593783143,31.16176425,154,7
"1676",121.604706571,31.16176425,502,7
"1677",121.61563,31.16176425,424,7
"1678",121.626553429,31.16176425,781,7
"1679",121.637476857,31.16176425,1075,7
"1680",121.648400286,31.16176425,1007,7
"1681",121.353467714,31.1707606071,14367,7
"1682",121.364391143,31.1707606071,12069,7
"1683",121.375314571,31.1707606071,15414,7
"1684",121.386238,31.1707606071,14680,7
"1685",121.397161429,31.1707606071,10818,7
"1686",121.408084857,31.1707606071,8548,7
"1687",121.419008286,31.1707606071,21263,7
"1688",121.429931714,31.1707606071,33403,7
"1689",121.440855143,31.1707606071,22111,7
"1690",121.451778571,31.1707606071,9763,7
"1691",121.462702,31.1707606071,1345,7
"1692",121.473625429,31.1707606071,8481,7
"1693",121.484548857,31.1707606071,17452,7
"1694",121.495472286,31.1707606071,27961,7
"1695",121.506395714,31.1707606071,13253,7
"1696",121.517319143,31.1707606071,9510,7
"1697",121.528242571,31.1707606071,9115,7
"1698",121.539166,31.1707606071,5016,7
"1699",121.550089429,31.1707606071,1889,7
"1700",121.561012857,31.1707606071,2719,7
"1701",121.571936286,31.1707606071,1588,7
"1702",121.582859714,31.1707606071,850,7
"1703",121.593783143,31.1707606071,1827,7
"1704",121.604706571,31.1707606071,621,7
"1705",121.61563,31.1707606071,56,7
"1706",121.626553429,31.1707606071,1473,7
"1707",121.637476857,31.1707606071,1576,7
"1708",121.648400286,31.1707606071,983,7
"1709",121.353467714,31.1797569643,24213,7
"1710",121.364391143,31.1797569643,22068,7
"1711",121.375314571,31.1797569643,10095,7
"1712",121.386238,31.1797569643,15520,7
"1713",121.397161429,31.1797569643,11537,7
"1714",121.408084857,31.1797569643,10858,7
"1715",121.419008286,31.1797569643,23433,7
"1716",121.429931714,31.1797569643,17067,7
"1717",121.440855143,31.1797569643,23855,7
"1718",121.451778571,31.1797569643,9962,7
"1719",121.462702,31.1797569643,1233,7
"1720",121.473625429,31.1797569643,3713,7
"1721",121.484548857,31.1797569643,14044,7
"1722",121.495472286,31.1797569643,21509,7
"1723",121.506395714,31.1797569643,24161,7
"1724",121.517319143,31.1797569643,19747,7
"1725",121.528242571,31.1797569643,5494,7
"1726",121.539166,31.1797569643,5115,7
"1727",121.550089429,31.1797569643,6338,7
"1728",121.561012857,31.1797569643,3827,7
"1729",121.571936286,31.1797569643,852,7
"1730",121.582859714,31.1797569643,541,7
"1731",121.593783143,31.1797569643,1628,7
"1732",121.604706571,31.1797569643,1140,7
"1733",121.61563,31.1797569643,1966,7
"1734",121.626553429,31.1797569643,4545,7
"1735",121.637476857,31.1797569643,2432,7
"1736",121.648400286,31.1797569643,890,7
"1737",121.353467714,31.1887533214,7020,7
"1738",121.364391143,31.1887533214,18104,7
"1739",121.375314571,31.1887533214,14374,7
"1740",121.386238,31.1887533214,12725,7
"1741",121.397161429,31.1887533214,13573,7
"1742",121.408084857,31.1887533214,16837,7
"1743",121.419008286,31.1887533214,23693,7
"1744",121.429931714,31.1887533214,27465,7
"1745",121.440855143,31.1887533214,27151,7
"1746",121.451778571,31.1887533214,21900,7
"1747",121.462702,31.1887533214,2356,7
"1748",121.473625429,31.1887533214,4091,7
"1749",121.484548857,31.1887533214,1693,7
"1750",121.495472286,31.1887533214,6884,7
